match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,generated_at
3930160,14,1,Spain,Croatia,0,0,Group Stage,Shot (Saved Off Target),Lamine Yamal Nasraoui Ebana,Spain,[Shot Saved] Attempt saved off target. Lamine Yamal's left-footed effort from the center of the box.,gpt-4o-mini,2025-12-09T19:28:38.823005
3930160,15,1,Spain,Croatia,0,0,Group Stage,General,Josip Šutalo,Croatia,[General] Croatia dominating the midfield with 100% possession so far.,gpt-4o-mini,2025-12-09T19:28:40.570508
3930160,16,1,Spain,Croatia,0,0,Group Stage,Foul,Lovro Majer,Croatia,[Foul] Foul by Marc Cucurella (Spain) on Lovro Majer (Croatia) near the box.,gpt-4o-mini,2025-12-09T19:28:42.667829
3930160,17,1,Spain,Croatia,0,0,Group Stage,Free Kick,Lovro Majer,Croatia,[Foul] Foul by Spain on Lovro Majer (Croatia). Free kick awarded near the left side of the box.,gpt-4o-mini,2025-12-09T19:28:44.813129
3930160,18,1,Spain,Croatia,0,0,Group Stage,General,Álvaro Borja Morata Martín,Spain,"[General] Spain controlling the game with 78% possession, dominating midfield.",gpt-4o-mini,2025-12-09T19:28:46.533559
3930160,19,1,Spain,Croatia,0,0,Group Stage,Free Kick,Marin Pongracic,Croatia,[Foul] Foul by Álvaro Morata (Spain) on Marin Pongracic (Croatia). Free kick awarded.,gpt-4o-mini,2025-12-09T19:28:48.453920
3930160,20,1,Spain,Croatia,0,0,Group Stage,General,Andrej Kramarić,Croatia,"[General] Croatia dominating the midfield with 100% possession, led by Josip Šutalo.",gpt-4o-mini,2025-12-09T19:28:50.284787
3930160,21,1,Spain,Croatia,0,0,Group Stage,Shot (Off T),Ante Budimir,Croatia,[Shot Missed] Attempt missed. Ante Budimir's header from the centre of the box goes over the bar.,gpt-4o-mini,2025-12-09T19:28:52.143746
3930160,22,1,Spain,Croatia,0,0,Group Stage,General,Nicholas Williams Arthuer,Spain,"[General] Spain controlling the game with 100% possession, mostly in their defensive third.",gpt-4o-mini,2025-12-09T19:28:53.931040
3930160,23,1,Spain,Croatia,0,0,Group Stage,Free Kick,Josip Šutalo,Croatia,[Foul] Foul by Spain on Josip Šutalo in midfield. Free kick for Croatia.,gpt-4o-mini,2025-12-09T19:28:55.861274
3930160,24,1,Spain,Croatia,0,0,Group Stage,Free Kick,Fabián Ruiz Peña,Spain,[Foul] Free kick awarded to Spain. Foul by Ante Budimir on Robin Le Normand.,gpt-4o-mini,2025-12-09T19:28:57.064072
3930160,25,1,Spain,Croatia,0,0,Group Stage,General,Lamine Yamal Nasraoui Ebana,Spain,"[General] Possession slightly favors Spain at 54.5%, both teams evenly matched in midfield.",gpt-4o-mini,2025-12-09T19:28:58.246210
3930160,26,1,Spain,Croatia,0,0,Group Stage,General,Josip Šutalo,Croatia,"[General] Croatia dominating possession with 57.8%, controlling play in their defensive third.",gpt-4o-mini,2025-12-09T19:28:59.414609
3930160,27,1,Spain,Croatia,0,0,Group Stage,General,Ante Budimir,Croatia,"[General] Croatia has dominated the last two minutes, controlling play in their defensive third.",gpt-4o-mini,2025-12-09T19:29:00.461044
3930160,28,1,Spain,Croatia,1,0,Group Stage,Goal,Álvaro Borja Morata Martín,Spain,"[Goal] Goal! Spain 1, Croatia 0. Álvaro Morata with a left-footed shot from the centre of the box.",gpt-4o-mini,2025-12-09T19:29:02.282846
3930160,29,1,Spain,Croatia,1,0,Group Stage,Shot (Saved),Mateo Kovačić,Croatia,[Shot Saved] Attempt saved. Mateo Kovačić's left footed shot from the center of the box denied by Unai Simón.,gpt-4o-mini,2025-12-09T19:29:03.588463
3930160,30,1,Spain,Croatia,1,0,Group Stage,General,Pedro González López,Spain,"[General] Spain dominating possession with 100%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T19:29:07.117009
3930160,31,1,Spain,Croatia,2,0,Group Stage,Goal,Fabián Ruiz Peña,Spain,"[Goal] Goal! Spain 2, Croatia 0. Fabián Ruiz Peña scores with a left-footed shot from the centre of the box.",gpt-4o-mini,2025-12-09T19:29:08.150491
3930160,32,1,Spain,Croatia,2,0,Group Stage,Shots (Pressure),Lovro Majer,Croatia,"[Shots] Croatia applying pressure with two attempts; Brozović's shot saved, Majer's effort off target.",gpt-4o-mini,2025-12-09T19:29:09.237175
3930160,33,1,Spain,Croatia,2,0,Group Stage,General,Joško Gvardiol,Croatia,"[General] Spain firmly in control with 100% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T19:29:10.393007
3930160,34,1,Spain,Croatia,2,0,Group Stage,Free Kick,Daniel Carvajal Ramos,Spain,[Foul] Foul by Mateo Kovačić (Croatia) on Pedro González López (Spain) in midfield.,gpt-4o-mini,2025-12-09T19:29:11.515067
3930160,35,1,Spain,Croatia,2,0,Group Stage,Shot (Blocked),Robin Aime Robert Le Normand,Spain,[Shot Blocked] Attempt blocked. Robin Le Normand's header from the six-yard box denied by Marin Pongracic.,gpt-4o-mini,2025-12-09T19:29:14.024617
3930160,36,1,Spain,Croatia,2,0,Group Stage,General,Nicholas Williams Arthuer,Spain,[General] Spain dominating midfield with complete possession. Rodrigo Hernández leading the charge.,gpt-4o-mini,2025-12-09T19:29:15.815664
3930160,37,1,Spain,Croatia,2,0,Group Stage,Injury,Ante Budimir,Croatia,[Injury] Injury concern for Croatia as Ante Budimir goes down.,gpt-4o-mini,2025-12-09T19:29:16.980928
3930160,37,1,Spain,Croatia,2,0,Group Stage,Injury,Pedro González López,Spain,"[Injury] Pedro González López (Spain) is down, receiving medical attention on the pitch.",gpt-4o-mini,2025-12-09T19:29:18.183551
3930160,38,1,Spain,Croatia,2,0,Group Stage,General,Pedro González López,Spain,"[General] Spain in complete control with 100% possession, dominating the first half.",gpt-4o-mini,2025-12-09T19:29:19.337728
3930160,39,1,Spain,Croatia,2,0,Group Stage,Foul,Luka Modrić,Croatia,[Foul] Foul by Rodrigo Hernández (Spain) on Luka Modrić (Croatia) in the attacking third.,gpt-4o-mini,2025-12-09T19:29:21.177336
3930160,40,1,Spain,Croatia,2,0,Group Stage,Shot (Off T),Joško Gvardiol,Croatia,[Shot Missed] Attempt missed. Joško Gvardiol's left footed shot from the six yard box goes wide.,gpt-4o-mini,2025-12-09T19:29:22.374890
3930160,41,1,Spain,Croatia,2,0,Group Stage,General,Lamine Yamal Nasraoui Ebana,Spain,"[General] Croatia dominating possession with 88.9%, mostly in their defensive third.",gpt-4o-mini,2025-12-09T19:29:23.393005
3930160,42,1,Spain,Croatia,2,0,Group Stage,General,Robin Aime Robert Le Normand,Spain,"[General] Spain dominating the midfield with 69.6% possession, controlling the flow of play.",gpt-4o-mini,2025-12-09T19:29:24.417914
3930160,43,1,Spain,Croatia,2,0,Group Stage,General,Joško Gvardiol,Croatia,"[General] Croatia dominating midfield with 60.7% possession, Fabián Ruiz Peña heavily involved.",gpt-4o-mini,2025-12-09T19:29:25.378267
3930160,44,1,Spain,Croatia,2,0,Group Stage,Shot (Off T),Andrej Kramarić,Croatia,[Shot Missed] Attempt missed. Andrej Kramarić's right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T19:29:26.650156
3930160,45,1,Spain,Croatia,2,0,Group Stage,Shot (Off T),Mateo Kovačić,Croatia,[Shot Missed] Attempt missed. Mateo Kovačić's right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T19:29:27.806175
3930160,46,1,Spain,Croatia,3,0,Group Stage,Goal,Daniel Carvajal Ramos,Spain,"[Goal] Goal! Spain 3, Croatia 0. Daniel Carvajal Ramos scores from the center of the box, assisted by Lamine Yamal. Spain continues to dominate with 11",gpt-4o-mini,2025-12-09T19:29:30.028189
3930160,47,1,Spain,Croatia,3,0,Group Stage,General,,Spain,"[General] Croatia has taken complete control, dominating midfield with 100% possession.",gpt-4o-mini,2025-12-09T19:29:31.030052
3930160,45,2,Spain,Croatia,3,0,Group Stage,Kick Off,,Spain,[Kick Off] The second half is underway. Spain leads Croatia 3-0 in this Group Stage match.,gpt-4o-mini,2025-12-09T19:29:32.383496
3930160,46,2,Spain,Croatia,3,0,Group Stage,Free Kick,Robin Aime Robert Le Normand,Spain,[Foul] Foul by Joško Gvardiol (Croatia) on Rodrigo Hernández Cascante (Spain) in midfield.,gpt-4o-mini,2025-12-09T19:29:33.565842
3930160,47,2,Spain,Croatia,3,0,Group Stage,Injury,Ante Budimir,Croatia,"[Injury] Ante Budimir (Croatia) is down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-09T19:29:34.717905
3930160,47,2,Spain,Croatia,3,0,Group Stage,Injury,Daniel Carvajal Ramos,Spain,"[Injury] Daniel Carvajal Ramos (Spain) is down with an injury, receiving treatment.",gpt-4o-mini,2025-12-09T19:29:35.775893
3930160,48,2,Spain,Croatia,3,0,Group Stage,General,Josip Šutalo,Croatia,"[General] Spain dominates possession with 59.4%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T19:29:36.747379
3930160,49,2,Spain,Croatia,3,0,Group Stage,Free Kick,Rodrigo Hernández Cascante,Spain,[Foul] Free kick awarded to Spain after a foul by Marin Pongracic on Rodrigo Hernández.,gpt-4o-mini,2025-12-09T19:29:37.734531
3930160,50,2,Spain,Croatia,3,0,Group Stage,Injury,Rodrigo Hernández Cascante,Spain,[Injury] Injury concern for Spain as Rodrigo Hernández is down on the pitch.,gpt-4o-mini,2025-12-09T19:29:39.022361
3930160,50,2,Spain,Croatia,3,0,Group Stage,Injury,Luka Modrić,Croatia,"[Injury] Luka Modrić (Croatia) is down, receiving medical attention.",gpt-4o-mini,2025-12-09T19:29:40.241266
3930160,51,2,Spain,Croatia,3,0,Group Stage,Shot (Saved),Lamine Yamal Nasraoui Ebana,Spain,[Shot Saved] Attempt saved. Lamine Yamal's left footed shot from the centre of the box.,gpt-4o-mini,2025-12-09T19:29:41.528958
3930160,52,2,Spain,Croatia,3,0,Group Stage,Corner,Nicholas Williams Arthuer,Spain,"[Corner] Corner for Spain. Nicholas Williams delivers, conceded by Dominik Livaković.",gpt-4o-mini,2025-12-09T19:29:42.525194
3930160,53,2,Spain,Croatia,3,0,Group Stage,Shot (Wayward),Álvaro Borja Morata Martín,Spain,[Shot Missed] Attempt missed. Álvaro Morata from the six-yard box goes wide.,gpt-4o-mini,2025-12-09T19:29:45.061391
3930160,54,2,Spain,Croatia,3,0,Group Stage,Shots (Pressure),Mateo Kovačić,Croatia,"[Shots] Intense pressure from Croatia! Four attempts in quick succession, but only Kramarić's shot tests the keeper.",gpt-4o-mini,2025-12-09T19:29:47.134638
3930160,55,2,Spain,Croatia,3,0,Group Stage,Substitution,Ante Budimir,Croatia,[Substitution] Substitution for Croatia. Ivan Perišić replaces Ante Budimir in a tactical change.,gpt-4o-mini,2025-12-09T19:29:48.167360
3930160,56,2,Spain,Croatia,3,0,Group Stage,Foul,Fabián Ruiz Peña,Spain,[Foul] Foul by Luka Modrić (Croatia) on Fabián Ruiz Peña (Spain) at the edge of the box.,gpt-4o-mini,2025-12-09T19:29:49.301434
3930160,57,2,Spain,Croatia,3,0,Group Stage,Shot (Blocked),Lamine Yamal Nasraoui Ebana,Spain,[Shot Blocked] Attempt blocked. Lamine Yamal's left-footed shot from the edge of the box denied by Josip Stanišić.,gpt-4o-mini,2025-12-09T19:29:50.547705
3930160,58,2,Spain,Croatia,3,0,Group Stage,Substitution,Pedro González López,Spain,[Substitution] Substitution for Spain. Pedro González López makes way for Daniel Olmo.,gpt-4o-mini,2025-12-09T19:29:51.565055
3930160,59,2,Spain,Croatia,3,0,Group Stage,Free Kick,José Ignacio Fernández Iglesias,Spain,[Foul] Foul by Luka Modrić (Croatia) on José Ignacio Fernández Iglesias (Spain).,gpt-4o-mini,2025-12-09T19:29:53.531396
3930160,60,2,Spain,Croatia,3,0,Group Stage,General,José Ignacio Fernández Iglesias,Spain,"[General] Spain dominating midfield with 63% possession, controlling the tempo.",gpt-4o-mini,2025-12-09T19:29:54.549634
3930160,61,2,Spain,Croatia,3,0,Group Stage,General,Josip Šutalo,Croatia,"[General] Spain in complete control, dominating midfield with 96.4% possession for 2 minutes. Robin Aime Robert Le Normand most active player.",gpt-4o-mini,2025-12-09T19:29:55.817785
3930160,62,2,Spain,Croatia,3,0,Group Stage,Free Kick,Daniel Carvajal Ramos,Spain,[Foul] Foul by Lovro Majer (Croatia) on Marc Cucurella (Spain) in the defensive half.,gpt-4o-mini,2025-12-09T19:29:56.859405
3930160,63,2,Spain,Croatia,3,0,Group Stage,General,Fabián Ruiz Peña,Spain,"[General] Croatia dominating possession with 74.5%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T19:29:58.120080
3930160,64,2,Spain,Croatia,3,0,Group Stage,Substitution,Luka Modrić,Croatia,[Substitution] Double change for Croatia. Luka Modrić and Mateo Kovačić are replaced by Mario Pašalić and a new face.,gpt-4o-mini,2025-12-09T19:29:59.383129
3930160,64,2,Spain,Croatia,3,0,Group Stage,Substitution,Mateo Kovačić,Croatia,"[Substitution] Double change for Croatia. Luka Modrić and Mateo Kovačić off, Luka Sučić on.",gpt-4o-mini,2025-12-09T19:30:00.616746
3930160,65,2,Spain,Croatia,3,0,Group Stage,General,Marin Pongracic,Croatia,"[General] Croatia enjoying 55% possession, controlling the midfield. Spain struggling to break through.",gpt-4o-mini,2025-12-09T19:30:01.656628
3930160,66,2,Spain,Croatia,3,0,Group Stage,Substitution,Álvaro Borja Morata Martín,Spain,[Substitution] Double change for Spain. Álvaro Morata and Nico Williams off; Mikel Oyarzabal and Ferran Torres on due to injury.,gpt-4o-mini,2025-12-09T19:30:02.969957
3930160,66,2,Spain,Croatia,3,0,Group Stage,Substitution,Nicholas Williams Arthuer,Spain,"[Substitution] Double change for Spain. Mikel Merino replaces Nico Williams, and Álvaro Morata comes on for tactical reasons.",gpt-4o-mini,2025-12-09T19:30:04.235920
3930160,67,2,Spain,Croatia,3,0,Group Stage,General,Mikel Merino Zazón,Spain,"[General] Midfield battle continues, Spain slightly edging possession at 50.9%.",gpt-4o-mini,2025-12-09T19:30:05.291486
3930160,68,2,Spain,Croatia,3,0,Group Stage,General,Rodrigo Hernández Cascante,Spain,"[General] Spain continues to dominate, 92.6% possession, controlling the midfield with ease.",gpt-4o-mini,2025-12-09T19:30:06.494123
3930160,69,2,Spain,Croatia,3,0,Group Stage,General,Rodrigo Hernández Cascante,Spain,"[General] Spain has been dominant in midfield for the last two minutes, controlling 80.6% possession.",gpt-4o-mini,2025-12-09T19:30:07.737211
3930160,70,2,Spain,Croatia,3,0,Group Stage,General,Joško Gvardiol,Croatia,"[General] Even midfield battle continues, Croatia holding slight possession advantage as play flows steadily.",gpt-4o-mini,2025-12-09T19:30:08.805382
3930160,71,2,Spain,Croatia,3,0,Group Stage,Substitution,Andrej Kramarić,Croatia,[Substitution] Substitution for Croatia. Andrej Kramarić makes way for Bruno Petković. Tactical change.,gpt-4o-mini,2025-12-09T19:30:09.990513
3930160,72,2,Spain,Croatia,3,0,Group Stage,General,Rodrigo Hernández Cascante,Spain,"[General] Spain dominating midfield with 56.6% possession, Croatia struggling to retain control.",gpt-4o-mini,2025-12-09T19:30:11.911682
3930160,73,2,Spain,Croatia,3,0,Group Stage,Shot (Blocked),Daniel Olmo Carvajal,Spain,[Shot Blocked] Attempt blocked. Daniel Olmo's right foot shot from the edge of the box denied by Josip Šutalo.,gpt-4o-mini,2025-12-09T19:30:13.196599
3930160,74,2,Spain,Croatia,3,0,Group Stage,Free Kick,Marcelo Brozović,Croatia,[Foul] Foul by Mikel Merino Zazón (Spain) on Luka Sučić (Croatia). Free kick awarded.,gpt-4o-mini,2025-12-09T19:30:14.236208
3930160,75,2,Spain,Croatia,3,0,Group Stage,Free Kick,Luka Sučić,Croatia,[Foul] Free kick awarded to Croatia after a foul by Robin Le Normand on Bruno Petković.,gpt-4o-mini,2025-12-09T19:30:15.322828
3930160,76,2,Spain,Croatia,3,0,Group Stage,Free Kick,Luka Sučić,Croatia,[Foul] Foul by Sergio Busquets (Spain) on Luka Sučić (Croatia) in the defensive half.,gpt-4o-mini,2025-12-09T19:30:16.373463
3930160,77,2,Spain,Croatia,3,0,Group Stage,Yellow Card,Rodrigo Hernández Cascante,Spain,[Yellow Card] Rodrigo Hernández (Spain) shown a yellow card for a foul on Bruno Petković (Croatia).,gpt-4o-mini,2025-12-09T19:30:17.850170
3930160,79,2,Spain,Croatia,3,0,Group Stage,Injury,Unai Simón Mendibil,Spain,"[Injury] Unai Simón Mendibil (Spain) down with an injury, receiving treatment.",gpt-4o-mini,2025-12-09T19:30:18.965510
3930160,81,2,Spain,Croatia,3,0,Group Stage,Free Kick,Unai Simón Mendibil,Spain,[Foul] Foul by Mikel Oyarzabal (Spain) on Josip Šutalo (Croatia) in defense.,gpt-4o-mini,2025-12-09T19:30:20.237501
3930160,82,2,Spain,Croatia,3,0,Group Stage,Free Kick,Marcelo Brozović,Croatia,[Foul] Foul by Sergio Busquets (Spain) on Marcelo Brozović (Croatia) in the defensive half.,gpt-4o-mini,2025-12-09T19:30:21.377060
3930160,83,2,Spain,Croatia,3,0,Group Stage,Shots (Pressure),Ivan Perišić,Croatia,"[Shots] Croatia applying pressure with two attempts from Ivan Perišić, one blocked and one saved by Unai Simón.",gpt-4o-mini,2025-12-09T19:30:22.441750
3930160,84,2,Spain,Croatia,3,0,Group Stage,Injury,Rodrigo Hernández Cascante,Spain,[Injury] Injury concern for Spain as Rodrigo Hernández is down on the pitch.,gpt-4o-mini,2025-12-09T19:30:23.528130
3930160,85,2,Spain,Croatia,3,0,Group Stage,Substitution,Rodrigo Hernández Cascante,Spain,"[Substitution] Double change for Spain. Martín Zubimendi replaces Rodrigo Hernández due to injury, Lamine Yamal off as well.",gpt-4o-mini,2025-12-09T19:30:24.933988
3930160,85,2,Spain,Croatia,3,0,Group Stage,Substitution,Lamine Yamal Nasraoui Ebana,Spain,"[Substitution] Double change for Spain. Lamine Yamal and Rodrigo Hernández off, Ferrán Torres on.",gpt-4o-mini,2025-12-09T19:30:26.634411
3930160,86,2,Spain,Croatia,3,0,Group Stage,General,Lovro Majer,Croatia,"[General] Croatia dominating possession with 65.5%, primarily in midfield.",gpt-4o-mini,2025-12-09T19:30:28.383124
3930160,87,2,Spain,Croatia,3,0,Group Stage,Shot (Blocked),Ferrán Torres García,Spain,[Shot Blocked] Attempt blocked. Ferrán Torres' right footed shot from the left side of the box denied by Marin Pongracic.,gpt-4o-mini,2025-12-09T19:30:30.487059
3930160,88,2,Spain,Croatia,3,0,Group Stage,Corner,Ferrán Torres García,Spain,"[Corner] Corner for Spain. Ferrán Torres García delivers, conceded by Dominik Livaković. Spain continues to press.",gpt-4o-mini,2025-12-09T19:30:31.917258
3930160,89,2,Spain,Croatia,3,0,Group Stage,Corner,Martín Zubimendi Ibáñez,Spain,"[Corner] Corner for Spain, delivered by Martín Zubimendi. Spain maintaining pressure late in the match.",gpt-4o-mini,2025-12-09T19:30:33.526265
3930160,90,2,Spain,Croatia,3,0,Group Stage,Free Kick,Marin Pongracic,Croatia,[Foul] Free kick awarded to Croatia after a foul by Spain on Marin Pongracic.,gpt-4o-mini,2025-12-09T19:30:34.651026
3930160,91,2,Spain,Croatia,3,0,Group Stage,Shot (Off T),Ivan Perišić,Croatia,[Shot Missed] Attempt missed. Ivan Perišić heads the ball over from the center of the box.,gpt-4o-mini,2025-12-09T19:30:36.016407
3930160,92,2,Spain,Croatia,3,0,Group Stage,Corner,Ferrán Torres García,Spain,"[Corner] Corner for Spain. Ferrán Torres García delivers, conceded by Marin Pongracic. Spain applying late pressure.",gpt-4o-mini,2025-12-09T19:30:37.235092
3930160,93,2,Spain,Croatia,3,0,Group Stage,Corner,Martín Zubimendi Ibáñez,Spain,"[Corner] Corner for Spain. Martín Zubimendi Ibáñez to take, looking to add to the lead.",gpt-4o-mini,2025-12-09T19:30:38.676286
3930160,94,2,Spain,Croatia,3,0,Group Stage,Free Kick,Fabián Ruiz Peña,Spain,[Foul] Foul by Ivan Perišić (Croatia) on Daniel Carvajal Ramos (Spain) in midfield.,gpt-4o-mini,2025-12-09T19:30:40.264239
3930160,95,2,Spain,Croatia,3,0,Group Stage,Free Kick,Unai Simón Mendibil,Spain,[Free Kick] Free kick awarded to Spain after a foul on Unai Simón in defense.,gpt-4o-mini,2025-12-09T19:30:41.313291
3930159,0,1,Hungary,Switzerland,0,0,Group Stage,Kick Off,,Switzerland,[Kick Off] The first half begins. Group Stage match between Hungary and Switzerland!,gpt-4o-mini,2025-12-09T19:30:42.473354
3930159,1,1,Hungary,Switzerland,0,0,Group Stage,Shot (Wayward),Attila Szalai,Hungary,[Shot Missed] Attempt missed. Attila Szalai's right footed shot from the centre of the box goes wide.,gpt-4o-mini,2025-12-09T19:30:43.736104
3930159,2,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Péter Gulácsi,Hungary,[Foul] Foul by Switzerland on Péter Gulácsi (Hungary) in the defensive half.,gpt-4o-mini,2025-12-09T19:30:44.968714
3930159,3,1,Hungary,Switzerland,0,0,Group Stage,General,András Schäfer,Hungary,"[General] Switzerland dominating possession early, controlling 64% in midfield.",gpt-4o-mini,2025-12-09T19:30:45.705922
3930159,4,1,Hungary,Switzerland,0,0,Group Stage,Yellow Card,Silvan Widmer,Switzerland,[Yellow Card] Silvan Widmer (Switzerland) shown a yellow card for a foul on Milos Kerkez (Hungary).,gpt-4o-mini,2025-12-09T19:30:47.175390
3930159,5,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Péter Gulácsi,Hungary,[Foul] Foul by Switzerland on Péter Gulácsi (Hungary) in the defensive half.,gpt-4o-mini,2025-12-09T19:30:48.372022
3930159,6,1,Hungary,Switzerland,0,0,Group Stage,General,Attila Szalai,Hungary,"[General] Hungary asserting dominance early, controlling 100% possession in midfield.",gpt-4o-mini,2025-12-09T19:30:49.397107
3930159,7,1,Hungary,Switzerland,0,0,Group Stage,General,Ádám Nagy,Hungary,"[General] Switzerland firmly in control, dominating midfield with 100% possession early on.",gpt-4o-mini,2025-12-09T19:30:50.478017
3930159,8,1,Hungary,Switzerland,0,0,Group Stage,General,Manuel Obafemi Akanji,Switzerland,"[General] Switzerland in complete control, dominating midfield for the last two minutes. 71.7% possession.",gpt-4o-mini,2025-12-09T19:30:51.618163
3930159,9,1,Hungary,Switzerland,0,0,Group Stage,Shot (Off T),Roland Sallai,Hungary,[Shot Missed] Attempt missed. Roland Sallai's right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T19:30:52.620357
3930159,10,1,Hungary,Switzerland,0,0,Group Stage,General,Ricardo Iván Rodríguez Araya,Switzerland,[General] Hungary controlling the midfield with 59.5% possession. Switzerland struggling to gain footing.,gpt-4o-mini,2025-12-09T19:30:53.669350
3930159,11,1,Hungary,Switzerland,0,0,Group Stage,Goal,Kwadwo Duah,Switzerland,"[Goal] Goal! Hungary 0, Switzerland 0. Kwadwo Duah scores with a right-footed shot from the center of the box, assisted by Michel Aebischer.",gpt-4o-mini,2025-12-09T19:30:54.966426
3930159,13,1,Hungary,Switzerland,0,0,Group Stage,General,Ádám Nagy,Hungary,"[General] Hungary dominating possession with 100% control, primarily in midfield.",gpt-4o-mini,2025-12-09T19:30:55.883924
3930159,14,1,Hungary,Switzerland,0,0,Group Stage,Foul,Ricardo Iván Rodríguez Araya,Switzerland,[Foul] Foul by Barnabás Varga (Hungary) on Ricardo Rodríguez (Switzerland) in midfield.,gpt-4o-mini,2025-12-09T19:30:57.186926
3930159,15,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by Hungary on Manuel Akanji (Switzerland) in midfield.,gpt-4o-mini,2025-12-09T19:30:58.374282
3930159,16,1,Hungary,Switzerland,0,0,Group Stage,Corner,Ricardo Iván Rodríguez Araya,Switzerland,"[Corner] Corner for Switzerland, delivered by Ricardo Iván Rodríguez Araya, conceded by Roland Sallai.",gpt-4o-mini,2025-12-09T19:30:59.489749
3930159,17,1,Hungary,Switzerland,0,0,Group Stage,Foul,Milos Kerkez,Hungary,[Foul] Foul by Remo Freuler (Switzerland) on Milos Kerkez (Hungary) in defense.,gpt-4o-mini,2025-12-09T19:31:00.679650
3930159,18,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Attila Szalai,Hungary,[Foul] Foul by Granit Xhaka (Switzerland) on Attila Szalai (Hungary). Free kick awarded in Hungary's defensive half.,gpt-4o-mini,2025-12-09T19:31:02.842830
3930159,19,1,Hungary,Switzerland,0,0,Group Stage,Shot (Saved),Ruben Vargas,Switzerland,[Shot Saved] Attempt saved. Ruben Vargas' right footed shot from the centre of the box denied by Péter Gulácsi.,gpt-4o-mini,2025-12-09T19:31:04.147588
3930159,21,1,Hungary,Switzerland,0,0,Group Stage,Shot (Blocked),Fabian Lukas Schär,Switzerland,[Shot Blocked] Attempt blocked. Fabian Schär's right-footed shot from the edge of the box denied by Barnabás Varga. Open game continues with 20 corners so far.,gpt-4o-mini,2025-12-09T19:31:05.799144
3930159,22,1,Hungary,Switzerland,0,0,Group Stage,General,Granit Xhaka,Switzerland,"[General] Switzerland controlling the game with 100% possession, Xhaka heavily involved.",gpt-4o-mini,2025-12-09T19:31:06.962779
3930159,23,1,Hungary,Switzerland,0,0,Group Stage,General,Ádám Lang,Hungary,"[General] Switzerland dominating possession with 94.7%, controlling the game for 2 minutes.",gpt-4o-mini,2025-12-09T19:31:08.033855
3930159,24,1,Hungary,Switzerland,0,0,Group Stage,General,Péter Gulácsi,Hungary,"[General] Hungary dominating midfield with 63% possession, Szoboszlai influential with 9 events.",gpt-4o-mini,2025-12-09T19:31:09.181494
3930159,25,1,Hungary,Switzerland,0,0,Group Stage,General,Kwadwo Duah,Switzerland,"[General] Hungary dominating possession with 76.8%, controlling midfield for 2 minutes. Ádám Nagy leading the charge with 11 events.",gpt-4o-mini,2025-12-09T19:31:10.469098
3930159,26,1,Hungary,Switzerland,0,0,Group Stage,Foul,Ruben Vargas,Switzerland,[Foul] Foul by András Schäfer (Hungary) on Ruben Vargas (Switzerland) on the right wing.,gpt-4o-mini,2025-12-09T19:31:11.640702
3930159,27,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Ricardo Iván Rodríguez Araya,Switzerland,[Foul] Foul by Hungary on Ricardo Iván Rodríguez Araya (Switzerland) in midfield.,gpt-4o-mini,2025-12-09T19:31:12.924757
3930159,28,1,Hungary,Switzerland,0,0,Group Stage,Shot (Blocked),Fabian Lukas Schär,Switzerland,[Shot Blocked] Attempt blocked. Fabian Schär's left footed shot from the center of the box denied by Willi Orban.,gpt-4o-mini,2025-12-09T19:31:14.124538
3930159,29,1,Hungary,Switzerland,0,0,Group Stage,General,Remo Freuler,Switzerland,[General] Even contest in midfield; Switzerland holds 54.3% possession.,gpt-4o-mini,2025-12-09T19:31:15.549826
3930159,30,1,Hungary,Switzerland,0,0,Group Stage,Corner,Dominik Szoboszlai,Hungary,"[Corner] Corner for Hungary, delivered by Dominik Szoboszlai. Conceded by Remo Freuler.",gpt-4o-mini,2025-12-09T19:31:16.953314
3930159,31,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Fabian Lukas Schär,Switzerland,[Foul] Foul by Ricardo Iván Rodríguez Araya (Switzerland) on Dominik Szoboszlai (Hungary). Free kick awarded.,gpt-4o-mini,2025-12-09T19:31:18.203277
3930159,32,1,Hungary,Switzerland,0,0,Group Stage,Free Kick,Dominik Szoboszlai,Hungary,[Foul] Foul by Ricardo Rodríguez (Switzerland) on Dominik Szoboszlai (Hungary). Free kick awarded on the left wing.,gpt-4o-mini,2025-12-09T19:31:19.559695
